KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50354376,31,33.72916666666667,135.45624999999998,4.604
50354377,5,33.72916666666667,135.46875,5.396
50354378,593,33.72916666666667,135.48125,6.301
50354379,510,33.72916666666667,135.49375,7.277
50354380,3036,33.73750000000001,135.38125,0.537
50354381,3442,33.73750000000001,135.39374999999998,0.231
50354382,2346,33.73750000000001,135.40625,1.004
50354383,1805,33.73750000000001,135.41875,2.153
50354384,1238,33.73750000000001,135.43125,3.306
50354385,16,33.73750000000001,135.44375,4.461
50354386,13,33.73750000000001,135.45624999999998,5.364
50354387,1,33.73750000000001,135.46875,6.056
50354389,178,33.73750000000001,135.49375,7.78
50354390,1605,33.745833333333344,135.38125,1.074
50354391,2694,33.745833333333344,135.39374999999998,0.666
50354392,373,33.745833333333344,135.40625,1.252
50354393,128,33.745833333333344,135.41875,2.279
50354394,502,33.745833333333344,135.43125,3.39
50354395,68,33.745833333333344,135.44375,4.523
50354396,2,33.745833333333344,135.45624999999998,5.666
50354397,2,33.745833333333344,135.46875,6.78
50354399,17,33.745833333333344,135.49375,8.355
50354403,13,33.67083333333334,135.54375,11.31
50354409,13,33.67083333333334,135.61875,18.108
50354410,1,33.679166666666674,135.50625,7.718
50354411,7,33.679166666666674,135.51874999999998,8.842
