company,store_name,address,latitude,longitude
ツルハドラッグ,ツルハドラッグ 仙台大和町5丁目店,宮城県仙台市若林区大和町５丁目１−１２,38.2511574,140.9212087
ツルハドラッグ,ツルハドラッグ 仙台大和町店,宮城県仙台市若林区大和町１丁目５−２６８−５,38.2479746,140.9096894
ツルハドラッグ,ツルハドラッグ 仙台太子堂店,宮城県仙台市太白区諏訪町１−７,38.2162318,140.8838158
ツルハドラッグ,ツルハドラッグ 仙台宮千代店,宮城県仙台市宮城野区宮千代３丁目６−６,38.2549903,140.9160828
ツルハドラッグ,ツルハドラッグ 仙台宮城野店,宮城県仙台市宮城野区宮城野１丁目２８−２８,38.257484,140.896354
ツルハドラッグ,ツルハドラッグ 仙台宮町店,宮城県仙台市青葉区宮町３丁目９−５,38.2736287,140.8847744
ツルハドラッグ,ツルハドラッグ 仙台富沢西店,宮城県仙台市太白区富沢西２丁目7番地の11,38.2135581,140.8568878
ツルハドラッグ,ツルハドラッグ 仙台小田原店,宮城県仙台市青葉区小田原５丁目３−２８,38.2703214,140.8864621
ツルハドラッグ,ツルハドラッグ 仙台小田原２丁目店,宮城県仙台市宮城野区小田原２丁目１−２６早坂ビル,38.26472690000001,140.8937953
ツルハドラッグ,ツルハドラッグ 仙台山田店,宮城県仙台市太白区山田上ノ台町１４−１６,38.2161641,140.8329826
ツルハドラッグ,ツルハドラッグ 仙台愛子店,宮城県仙台市青葉区愛子東１丁目４−３４,38.2731701,140.7803486
ツルハドラッグ,ツルハドラッグ 仙台支倉店,宮城県仙台市青葉区支倉町２−３,38.2675762,140.8624187
ツルハドラッグ,ツルハドラッグ 仙台新田店,宮城県仙台市宮城野区新田２丁目１７−５０,38.2762335,140.9222416
ツルハドラッグ,ツルハドラッグ 仙台新田東店,宮城県仙台市宮城野区新田東５丁目13番１９,38.2807835,140.9336459
ツルハドラッグ,ツルハドラッグ 仙台東中田店,宮城県仙台市太白区東中田２丁目３９−２７,38.2029089,140.9012774
ツルハドラッグ,ツルハドラッグ 仙台柳生店,宮城県仙台市太白区柳生１丁目１０−８,38.1975761,140.8717811
ツルハドラッグ,ツルハドラッグ 仙台榴岡店,宮城県仙台市宮城野区榴岡３丁目４−１２,38.261573,140.887157
ツルハドラッグ,ツルハドラッグ 仙台沖野店,宮城県仙台市若林区若林６丁目１１−５２,38.2267691,140.9078633
ツルハドラッグ,ツルハドラッグ 仙台泉中央3丁目店,宮城県仙台市泉区泉中央３丁目２−７,38.3264078,140.8833772
ツルハドラッグ,ツルハドラッグ 仙台泉中央店,宮城県仙台市泉区泉中央３丁目３７−７,38.3247665,140.8887552
ツルハドラッグ,ツルハドラッグ 仙台緑ヶ丘店,宮城県仙台市太白区緑ケ丘４丁目５−１,38.2359197,140.8606444
ツルハドラッグ,ツルハドラッグ 仙台茂庭店,宮城県仙台市太白区茂庭新御所川62番,38.2229556,140.7938569
ツルハドラッグ,ツルハドラッグ 仙台荒井東店,宮城県仙台市若林区荒井７丁目53番地の１,38.2362764,140.9485214
