company,store_name,address
ツルハドラッグ,ツルハドラッグ 多賀城中央店,宮城県多賀城市中央３丁目６−１
ツルハドラッグ,ツルハドラッグ 多賀城町前店,宮城県多賀城市町前２丁目６−５
ツルハドラッグ,ツルハドラッグ 大和吉岡店,宮城県黒川郡大和町吉岡まほろば１丁目4番地の7
ツルハドラッグ,ツルハドラッグ 大和町4丁目店,宮城県仙台市若林区大和町４丁目６−４０
ツルハドラッグ,ツルハドラッグ 大河原小島店,宮城県柴田郡大河原町小島２１−５
ツルハドラッグ,ツルハドラッグ 大河原新南店,宮城県柴田郡大河原町新南４０−７
ツルハドラッグ,ツルハドラッグ 大野田店,宮城県仙台市太白区大野田３丁目１１−１５
ツルハドラッグ,ツルハドラッグ 宮城女川店,宮城県牡鹿郡女川町鷲神浜堀切山108番地8
ツルハドラッグ,ツルハドラッグ 宮城山元店,宮城県亘理郡山元町山寺石田45番１
ツルハドラッグ,ツルハドラッグ 宮城岩出山店,宮城県大崎市岩出山下野目山ノ辺１
ツルハドラッグ,ツルハドラッグ 宮城志津川店,宮城県本吉郡南三陸町志津川上の山69番１
ツルハドラッグ,ツルハドラッグ 宮城村田店,宮城県柴田郡村田町村田松崎8−１
ツルハドラッグ,ツルハドラッグ 宮城登米店,宮城県登米市登米町寺池目子待井74番2
ツルハドラッグ,ツルハドラッグ 宮城白石北店,宮城県白石市福岡長袋中河原２４−１
ツルハドラッグ,ツルハドラッグ 宮城白石店,宮城県白石市大手町１−８
ツルハドラッグ,ツルハドラッグ 宮城色麻店,宮城県加美郡色麻町四かま瀧149番1
ツルハドラッグ,ツルハドラッグ 宮城蔵王店,宮城県刈田郡蔵王町円田西浦上5番地
ツルハドラッグ,ツルハドラッグ 宮城鹿島台店,宮城県大崎市鹿島台木間塚小谷地２２８−１
ツルハドラッグ,ツルハドラッグ 富谷ひより台店,宮城県富谷市ひより台２丁目36−６
ツルハドラッグ,ツルハドラッグ 富谷上桜木店,宮城県富谷市上桜木２丁目3番地4
ツルハドラッグ,ツルハドラッグ 将監店,宮城県仙台市泉区将監殿２丁目1番2
ツルハドラッグ,ツルハドラッグ 小牛田北店,宮城県遠田郡美里町牛飼八反９７番
ツルハドラッグ,ツルハドラッグ 小牛田店,宮城県遠田郡美里町北浦１丁目26番地
ツルハドラッグ,ツルハドラッグ 小鶴新田店,宮城県仙台市宮城野区新田東３丁目１1番地の5
ツルハドラッグ,ツルハドラッグ 山田鈎取店,宮城県仙台市太白区山田田中前184番地
ツルハドラッグ,ツルハドラッグ 岩沼中央店,宮城県岩沼市中央２丁目５−２２
ツルハドラッグ,ツルハドラッグ 岩沼南店,宮城県岩沼市藤浪２丁目４−１１
ツルハドラッグ,ツルハドラッグ 市名坂店,宮城県仙台市泉区市名坂万吉前１１７−１
ツルハドラッグ,ツルハドラッグ 明石南店,宮城県仙台市泉区明石南３丁目４−４
ツルハドラッグ,ツルハドラッグ 東北大学病院前店,宮城県仙台市支倉町4-40
ツルハドラッグ,ツルハドラッグ 東松島赤井店,宮城県東松島市赤井川前三番１５９−１４
ツルハドラッグ,ツルハドラッグ 松島店,宮城県宮城郡松島町高城明神四8番地1
ツルハドラッグ,ツルハドラッグ 柴田店,宮城県柴田郡柴田町上名生新大原大字上名生字新大原194-1
ツルハドラッグ,ツルハドラッグ 柴田槻木店,宮城県柴田郡柴田町槻木白幡２丁目１−２８
ツルハドラッグ,ツルハドラッグ 柴田船岡店,宮城県柴田郡柴田町船岡新田２０８−３
ツルハドラッグ,ツルハドラッグ 桃生店,宮城県石巻市桃生町中津山町１７番
ツルハドラッグ,ツルハドラッグ 桜木店,宮城県多賀城市桜木１丁目10−１
ツルハドラッグ,ツルハドラッグ 気仙沼上田中店,宮城県気仙沼市上田中１丁目８−６
ツルハドラッグ,ツルハドラッグ 気仙沼東八幡前店,宮城県気仙沼市東八幡前82番地1
ツルハドラッグ,ツルハドラッグ 気仙沼東新城店,宮城県気仙沼市東新城２丁目６−５
