KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60407716,1,40.59583333333334,140.95624999999998,19.342
60413007,14,40.25416666666667,141.09375,9.338
60413017,14,40.2625,141.09375,10.117
60413024,77,40.270833333333336,141.05625,12.762
60413036,92,40.27916666666667,141.08124999999998,12.252
60413043,102,40.2875,141.04375,14.859
60413044,11,40.2875,141.05625,14.204
60413045,61,40.2875,141.06875,13.6
60413046,14,40.2875,141.08124999999998,13.054
60413050,32,40.295833333333334,141.00625,17.704
60413051,16,40.295833333333334,141.01874999999998,16.96
60413054,27,40.295833333333334,141.05625,14.959
60413055,31,40.295833333333334,141.06875,14.386
60413056,98,40.295833333333334,141.08124999999998,13.872
60413066,30,40.30416666666667,141.08124999999998,14.703
60413067,206,40.30416666666667,141.09375,14.279
60413068,53,40.30416666666667,141.10625,13.898
60413069,2,40.30416666666667,141.11875,13.014
60413076,15,40.3125,141.08124999999998,15.313
60413077,5,40.3125,141.09375,14.361
60413078,3,40.3125,141.10625,13.425
60413079,37,40.3125,141.11875,12.508
60413087,69,40.32083333333334,141.09375,13.966
60413097,17,40.32916666666667,141.09375,13.622
60413098,60,40.32916666666667,141.10625,12.631
60413099,29,40.32916666666667,141.11875,11.653
60413160,42,40.30416666666667,141.13125,12.159
60413170,147,40.3125,141.13125,11.616
60413171,3,40.3125,141.14374999999998,10.754
60413172,18,40.3125,141.15625,9.931
60413173,25,40.3125,141.16875,9.156
60413175,25,40.3125,141.19375,7.81
60413176,12,40.3125,141.20624999999998,7.276
60413177,1,40.3125,141.21875,6.865
60413181,126,40.32083333333334,141.14374999999998,10.221
60413182,12,40.32083333333334,141.15625,9.351
60413184,6,40.32083333333334,141.18125,7.753
60413185,25,40.32083333333334,141.19375,7.057
60413186,8,40.32083333333334,141.20624999999998,6.461
60413187,5,40.32083333333334,141.21875,5.995
60413190,8,40.32916666666667,141.13125,10.689
60413191,146,40.32916666666667,141.14374999999998,9.746
60413192,60,40.32916666666667,141.15625,8.829
60413193,18,40.32916666666667,141.16875,7.948
60413194,19,40.32916666666667,141.18125,7.116
60413195,9,40.32916666666667,141.19375,6.351
60413196,22,40.32916666666667,141.20624999999998,5.682
60413197,7,40.32916666666667,141.21875,5.145
60414008,2,40.337500000000006,141.10625,12.32
60414009,10,40.337500000000006,141.11875,11.314
60414018,4,40.34583333333334,141.10625,12.072
60414026,5,40.35416666666667,141.08124999999998,13.987
60414027,27,40.35416666666667,141.09375,12.938
60414028,26,40.35416666666667,141.10625,11.891
60414029,21,40.35416666666667,141.11875,10.846
60414036,4,40.362500000000004,141.08124999999998,13.893
60414038,82,40.362500000000004,141.10625,11.78
60414039,27,40.362500000000004,141.11875,10.725
60414046,2,40.37083333333334,141.08124999999998,13.86
60414047,15,40.37083333333334,141.09375,12.801
60414048,38,40.37083333333334,141.10625,11.742
60414049,16,40.37083333333334,141.11875,10.683
60414055,5,40.37916666666667,141.06875,14.946
60414056,14,40.37916666666667,141.08124999999998,13.889
60414057,11,40.37916666666667,141.09375,12.833
60414058,18,40.37916666666667,141.10625,11.777
60414059,21,40.37916666666667,141.11875,10.722
60414065,39,40.3875,141.06875,15.03
60414066,3,40.3875,141.08124999999998,13.98
60414067,28,40.3875,141.09375,12.931
60414068,36,40.3875,141.10625,11.884
60414069,5,40.3875,141.11875,10.84
60414075,5,40.395833333333336,141.06875,15.171
60414076,7,40.395833333333336,141.08124999999998,14.131
60414087,24,40.404166666666676,141.09375,13.321
60414100,33,40.337500000000006,141.13125,10.32
60414101,591,40.337500000000006,141.14374999999998,9.34
60414102,742,40.337500000000006,141.15625,8.379
60414103,57,40.337500000000006,141.16875,7.444
60414104,5,40.337500000000006,141.18125,6.548
60414105,13,40.337500000000006,141.19375,5.708
60414106,2,40.337500000000006,141.20624999999998,4.953
60414110,128,40.34583333333334,141.13125,10.023
60414111,340,40.34583333333334,141.14374999999998,9.01
